"","home_rank","home_total_points","home_previous_points","home_rank_change","home_cur_year_avg","home_cur_year_avg_weighted","home_last_year_avg","home_last_year_avg_weighted","home_two_year_ago_avg","home_two_year_ago_weighted","home_three_year_ago_avg","home_three_year_ago_weighted","home_elo_rating","home_elo_rank_change","home_elo_rating_change","away_rank","away_total_points","away_previous_points","away_rank_change","away_cur_year_avg","away_cur_year_avg_weighted","away_last_year_avg","away_last_year_avg_weighted","away_two_year_ago_avg","away_two_year_ago_weighted","away_three_year_ago_avg","away_three_year_ago_weighted","away_elo_rating","away_elo_rank_change","away_elo_rating_change","outcome","home_teamArgentina","home_teamAustralia","home_teamBelgium","home_teamBrazil","home_teamColombia","home_teamCosta.Rica","home_teamCroatia","home_teamDenmark","home_teamEgypt","home_teamEngland","home_teamFrance","home_teamGermany","home_teamIceland","home_teamIran","home_teamJapan","home_teamMexico","home_teamMorocco","home_teamNigeria","home_teamPanama","home_teamPeru","home_teamPoland","home_teamPortugal","home_teamRussia","home_teamSaudi.Arabia","home_teamSenegal","home_teamSerbia","home_teamSouth.Korea","home_teamSpain","home_teamSweden","home_teamSwitzerland","home_teamTunisia","home_teamUruguay","away_teamArgentina","away_teamAustralia","away_teamBelgium","away_teamBrazil","away_teamColombia","away_teamCosta.Rica","away_teamCroatia","away_teamDenmark","away_teamEgypt","away_teamEngland","away_teamFrance","away_teamGermany","away_teamIceland","away_teamIran","away_teamJapan","away_teamMexico","away_teamMorocco","away_teamNigeria","away_teamPanama","away_teamPeru","away_teamPoland","away_teamPortugal","away_teamRussia","away_teamSaudi.Arabia","away_teamSenegal","away_teamSerbia","away_teamSouth.Korea","away_teamSpain","away_teamSweden","away_teamSwitzerland","away_teamTunisia","away_teamUruguay","tournamentFIFA.World.Cup","tournamentFIFA.World.Cup.qualification","neutralFALSE","neutralTRUE"
"120",10,1135.08,1135,0,585.86,585.86,625.97,312.98,303.35,91.01,726.15,145.23,1880,-2,-39,16,997.28,995,0,609.67,609.67,511.01,255.5,276.57,82.97,245.71,49.14,1847,18,135,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"121",16,1032.32,1032,0,522.73,522.73,575.48,287.74,440.96,132.29,447.86,89.57,1300,0,0,26,849.67,850,0,337.61,337.61,631.38,315.69,248.13,74.44,609.67,121.93,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"122",55,620.91,621,1,346.99,346.99,310.08,155.04,269.73,80.92,189.81,37.96,1300,0,0,26,849.67,850,0,337.61,337.61,631.38,315.69,248.13,74.44,609.67,121.93,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"123",2,1430.57,1384,0,558.95,558.95,1082.36,541.18,560.21,168.06,811.88,162.38,2142,0,22,23,884.04,858,2,410.9,410.9,480.58,240.29,332.44,99.73,665.55,133.11,1709,-6,-18,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"124",6,1198.72,1179,0,578.59,578.59,808.58,404.29,338.09,101.43,572.09,114.42,1913,2,3,23,884.04,858,2,410.9,410.9,480.58,240.29,332.44,99.73,665.55,133.11,1709,-6,-18,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"125",8,0,59,0,0,0,0,0,0,0,0,0,1300,0,0,19,0,56,2,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"126",20,0,52,10,0,0,0,0,0,0,0,0,1737,-16,-72,4,0,66,0,0,0,0,0,0,0,0,0,1871,10,134,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"127",5,0,66,0,0,0,0,0,0,0,0,0,1890,0,41,4,0,66,0,0,0,0,0,0,0,0,0,1871,10,134,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"128",3,0,67,0,0,0,0,0,0,0,0,0,2060,-2,-47,4,0,66,0,0,0,0,0,0,0,0,0,1871,10,134,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"129",2,0,68,0,0,0,0,0,0,0,0,0,2003,3,87,4,0,66,0,0,0,0,0,0,0,0,0,1871,10,134,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"130",27,0,611,-1,0,0,0,0,0,0,0,0,1300,0,0,18,0,667,-1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"131",13,0,710,2,0,0,0,0,0,0,0,0,1300,0,0,23,0,683,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"132",94,0,487,-1,0,0,0,0,0,0,0,0,1300,0,0,20,0,701,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"133",1,0,1588,0,0,0,0,0,0,0,0,0,2059,-2,25,15,0,948,0,0,0,0,0,0,0,0,0,1817,-3,-21,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"134",47,0,630,0,0,0,0,0,0,0,0,0,1738,-6,-51,15,0,948,0,0,0,0,0,0,0,0,0,1817,-3,-21,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"135",9,0,1063,0,0,0,0,0,0,0,0,0,1300,0,0,10,0,1050,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"136",21,867.69,881,-1,542.17,542.17,395.59,197.8,278.07,83.42,221.49,44.3,1300,0,0,10,1064.23,1078,0,525.55,525.55,568.32,284.16,535.83,160.75,468.85,93.77,1300,0,0,"0.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"137",30,752.01,752,0,440.63,440.63,255.09,127.55,359.7,107.91,379.61,75.92,1300,0,0,16,970.72,971,0,430.28,430.28,525.55,262.77,568.32,170.5,535.83,107.17,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"138",49,623.77,624,1,426,426,241.5,120.75,200.42,60.13,84.46,16.89,1300,0,0,16,970.72,971,0,430.28,430.28,525.55,262.77,568.32,170.5,535.83,107.17,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"139",6,1316.15,1316,0,796.05,796.05,668.33,334.16,341.21,102.36,417.86,83.57,1980,-6,-158,19,946.45,946,0,459.98,459.98,430.28,215.14,525.55,157.66,568.32,113.66,1795,-2,-24,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"140",22,909.55,910,0,467.4,467.4,490.08,245.04,366.76,110.03,435.4,87.08,1300,0,0,17,1017.91,1018,0,461.63,461.63,632.53,316.27,493.37,148.01,459.98,92,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"141",5,1241.45,1254,0,404.07,404.07,809.59,404.8,829.98,248.99,917.94,183.59,1918,-6,-68,20,945.18,975,-2,397.75,397.75,672.78,336.39,335.96,100.79,551.26,110.25,1956,10,103,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"142",22,908.01,930,0,438.64,438.64,564.25,282.13,302.02,90.61,483.19,96.64,1708,-18,-56,20,945.18,975,-2,397.75,397.75,672.78,336.39,335.96,100.79,551.26,110.25,1956,10,103,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"143",5,0,57,2,0,0,0,0,0,0,0,0,1300,0,0,6,0,57,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"144",19,0,56,2,0,0,0,0,0,0,0,0,1300,0,0,8,0,59,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"145",30,0,52,-3,0,0,0,0,0,0,0,0,1649,-4,-18,19,0,55,-1,0,0,0,0,0,0,0,0,1880,-1,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"146",2,0,68,0,0,0,0,0,0,0,0,0,2003,3,87,19,0,55,-1,0,0,0,0,0,0,0,0,1880,-1,2,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"147",65,0,40,0,0,0,0,0,0,0,0,0,1707,4,2,19,0,55,-1,0,0,0,0,0,0,0,0,1880,-1,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"148",1,0,73,0,0,0,0,0,0,0,0,0,2095,-1,-48,19,0,55,-1,0,0,0,0,0,0,0,0,1880,-1,2,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"149",50,0,551,-1,0,0,0,0,0,0,0,0,1300,0,0,22,0,626,2,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"150",28,0,653,-5,0,0,0,0,0,0,0,0,1804,-2,-8,12,0,705,1,0,0,0,0,0,0,0,0,1903,-3,18,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"151",11,0,1058,-1,0,0,0,0,0,0,0,0,1300,0,0,37,0,757,-3,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"152",42,0,727,0,0,0,0,0,0,0,0,0,1300,0,0,28,0,835,-2,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"153",15,1086.72,1089,0,702.26,702.26,435.41,217.71,436.18,130.85,179.5,35.9,1300,0,0,46,643.11,643,0,289.97,289.97,310.7,155.35,380.53,114.16,418.15,83.63,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"154",11,1125.39,1106,0,560.36,560.36,788.09,394.05,421.92,126.58,222.02,44.4,1890,-5,-25,12,1051.44,1054,0,723.72,723.72,314.88,157.44,300.24,90.07,401.06,80.21,1890,1,34,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"155",23,0,55,0,0,0,0,0,0,0,0,0,1300,0,0,32,0,51,5,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"156",88,0,451,-1,0,0,0,0,0,0,0,0,1300,0,0,33,0,589,-1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"157",36,0,620,0,0,0,0,0,0,0,0,0,1300,0,0,41,0,601,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"158",70,456.53,493,-4,166.07,166.07,216.18,108.09,362.25,108.68,368.5,73.7,1692,0,14,45,649.43,636,1,208.27,208.27,582.07,291.04,331.62,99.48,253.18,50.64,1575,-16,-71,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"159",67,465.28,462,0,143.89,143.89,360.2,180.1,380.91,114.27,135.09,27.02,1588,-1,-3,45,649.43,636,1,208.27,208.27,582.07,291.04,331.62,99.48,253.18,50.64,1575,-16,-71,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"160",28,0,45,-2,0,0,0,0,0,0,0,0,1300,0,0,11,0,56,-3,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"161",48,0,46,-1,0,0,0,0,0,0,0,0,1300,0,0,4,0,61,2,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"162",34,0,51,-2,0,0,0,0,0,0,0,0,1762,-1,-23,9,0,61,2,0,0,0,0,0,0,0,0,1973,-3,-4,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"163",5,0,66,0,0,0,0,0,0,0,0,0,1890,0,41,9,0,61,2,0,0,0,0,0,0,0,0,1973,-3,-4,"0.5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"164",12,0,710,-1,0,0,0,0,0,0,0,0,1300,0,0,10,0,712,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"165",5,0,741,0,0,0,0,0,0,0,0,0,1980,-2,-35,7,0,734,-1,0,0,0,0,0,0,0,0,1965,2,41,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"166",29,0,643,-2,0,0,0,0,0,0,0,0,1753,-7,-16,7,0,734,-1,0,0,0,0,0,0,0,0,1965,2,41,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"167",12,0,705,1,0,0,0,0,0,0,0,0,1903,-3,18,7,0,734,-1,0,0,0,0,0,0,0,0,1965,2,41,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"168",25,0,673,1,0,0,0,0,0,0,0,0,1300,0,0,8,0,752,-1,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"169",14,0,958,0,0,0,0,0,0,0,0,0,1851,-1,-10,5,0,1359,0,0,0,0,0,0,0,0,0,2000,-2,27,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"170",7,0,1158,0,0,0,0,0,0,0,0,0,1300,0,0,8,0,1058,2,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"171",3,0,1489,1,0,0,0,0,0,0,0,0,2061,1,103,6,0,1250,0,0,0,0,0,0,0,0,0,1915,-2,-86,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"172",55,553.18,579,-1,310.21,310.21,304.25,152.12,177.53,53.26,187.94,37.59,1300,0,0,6,1150.93,1167,0,558.77,558.77,565.29,282.65,685.58,205.67,519.18,103.84,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"173",10,1135.08,1135,0,585.86,585.86,625.97,312.98,303.35,91.01,726.15,145.23,1880,-2,-39,13,1031.53,1032,0,523.32,523.32,455.04,227.52,558.77,167.63,565.29,113.06,1860,-6,-72,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"174",16,997.28,995,0,609.67,609.67,511.01,255.5,276.57,82.97,245.71,49.14,1847,18,135,13,1031.53,1032,0,523.32,523.32,455.04,227.52,558.77,167.63,565.29,113.06,1860,-6,-72,"0.5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"175",21,909.91,1012,-7,545.56,545.56,394.79,197.39,227.59,68.28,493.39,98.68,1633,2,5,12,1050.84,1040,1,476.42,476.42,593.51,296.75,580.49,174.15,517.6,103.52,1974,2,10,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"176",9,0,54,2,0,0,0,0,0,0,0,0,1300,0,0,15,0,52,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"177",12,0,705,1,0,0,0,0,0,0,0,0,1903,-3,18,2,0,787,0,0,0,0,0,0,0,0,0,1962,-6,-134,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"178",35,0,654,1,0,0,0,0,0,0,0,0,1300,0,0,5,0,772,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
